Level_Type,Area_Type,Area_Name,Borough,Month,Median_Rent
Detail,neighborhood,Crown Heights,Brooklyn,2019-08,2600
Detail,neighborhood,Ditmas Park,Brooklyn,2019-08,2199
Detail,neighborhood,Downtown Brooklyn,Brooklyn,2019-08,3648
Detail,neighborhood,DUMBO,Brooklyn,2019-08,4964
Detail,neighborhood,Dyker Heights,Brooklyn,2019-08,1990
Detail,neighborhood,East Flatbush,Brooklyn,2019-08,2100
Detail,neighborhood,East New York,Brooklyn,2019-08,2150
Detail,neighborhood,Flatbush,Brooklyn,2019-08,2250
Detail,neighborhood,Flatlands,Brooklyn,2019-08,
Detail,neighborhood,Fort Greene,Brooklyn,2019-08,3350
Detail,neighborhood,Gerritsen Beach,Brooklyn,2019-08,
Detail,neighborhood,Gowanus,Brooklyn,2019-08,3000
Detail,neighborhood,Gravesend,Brooklyn,2019-08,1800
Detail,neighborhood,Greenpoint,Brooklyn,2019-08,3305
Detail,neighborhood,Greenwood,Brooklyn,2019-08,2550
Detail,neighborhood,Kensington,Brooklyn,2019-08,2295
Detail,neighborhood,Manhattan Beach,Brooklyn,2019-08,
Detail,neighborhood,Marine Park,Brooklyn,2019-08,2195
Detail,neighborhood,Midwood,Brooklyn,2019-08,2075
Detail,neighborhood,Mill Basin,Brooklyn,2019-08,
Detail,neighborhood,Ocean Parkway,Brooklyn,2019-08,
Detail,neighborhood,Old Mill Basin,Brooklyn,2019-08,
Detail,neighborhood,Park Slope,Brooklyn,2019-08,3132
Detail,neighborhood,Prospect Heights,Brooklyn,2019-08,3013
Detail,neighborhood,Prospect Lefferts Gardens,Brooklyn,2019-08,2400
Detail,neighborhood,Prospect Park South,Brooklyn,2019-08,2200
Detail,neighborhood,Red Hook,Brooklyn,2019-08,2700
Detail,neighborhood,Seagate,Brooklyn,2019-08,
Detail,neighborhood,Sheepshead Bay,Brooklyn,2019-08,2000
Detail,neighborhood,Sunset Park,Brooklyn,2019-08,2145
Detail,neighborhood,Williamsburg,Brooklyn,2019-08,3415
Detail,neighborhood,Windsor Terrace,Brooklyn,2019-08,2800
Aggregation,borough,All Brooklyn,Brooklyn,2019-09,2699
Detail,neighborhood,Bath Beach,Brooklyn,2019-09,1795
Detail,neighborhood,Bay Ridge,Brooklyn,2019-09,1895
Detail,neighborhood,Bedford-Stuyvesant,Brooklyn,2019-09,2600
Detail,neighborhood,Bensonhurst,Brooklyn,2019-09,1700
Detail,neighborhood,Bergen Beach,Brooklyn,2019-09,2200
Detail,neighborhood,Boerum Hill,Brooklyn,2019-09,3300
Detail,neighborhood,Borough Park,Brooklyn,2019-09,1950
Detail,neighborhood,Brighton Beach,Brooklyn,2019-09,1950
Detail,neighborhood,Brooklyn Heights,Brooklyn,2019-09,3637
Detail,neighborhood,Brownsville,Brooklyn,2019-09,2000
Detail,neighborhood,Bushwick,Brooklyn,2019-09,2799
Detail,neighborhood,Canarsie,Brooklyn,2019-09,1958
Detail,neighborhood,Carroll Gardens,Brooklyn,2019-09,3650
Detail,neighborhood,Clinton Hill,Brooklyn,2019-09,2950
Detail,neighborhood,Cobble Hill,Brooklyn,2019-09,3656
Detail,neighborhood,Columbia St Waterfront District,Brooklyn,2019-09,3000
Detail,neighborhood,Coney Island,Brooklyn,2019-09,2199
Detail,neighborhood,Crown Heights,Brooklyn,2019-09,2600
Detail,neighborhood,Ditmas Park,Brooklyn,2019-09,2287
Detail,neighborhood,Downtown Brooklyn,Brooklyn,2019-09,3604
Detail,neighborhood,DUMBO,Brooklyn,2019-09,4775
Detail,neighborhood,Dyker Heights,Brooklyn,2019-09,1940
Detail,neighborhood,East Flatbush,Brooklyn,2019-09,2166
Detail,neighborhood,East New York,Brooklyn,2019-09,2200
Detail,neighborhood,Flatbush,Brooklyn,2019-09,2300
Detail,neighborhood,Flatlands,Brooklyn,2019-09,2150
Detail,neighborhood,Fort Greene,Brooklyn,2019-09,3000
Detail,neighborhood,Gerritsen Beach,Brooklyn,2019-09,
Detail,neighborhood,Gowanus,Brooklyn,2019-09,3500
Detail,neighborhood,Gravesend,Brooklyn,2019-09,1880
Detail,neighborhood,Greenpoint,Brooklyn,2019-09,3300
Detail,neighborhood,Greenwood,Brooklyn,2019-09,2400
Detail,neighborhood,Kensington,Brooklyn,2019-09,2372
Detail,neighborhood,Manhattan Beach,Brooklyn,2019-09,
Detail,neighborhood,Marine Park,Brooklyn,2019-09,2200
Detail,neighborhood,Midwood,Brooklyn,2019-09,1950
Detail,neighborhood,Mill Basin,Brooklyn,2019-09,
Detail,neighborhood,Ocean Parkway,Brooklyn,2019-09,
Detail,neighborhood,Old Mill Basin,Brooklyn,2019-09,
Detail,neighborhood,Park Slope,Brooklyn,2019-09,3000
Detail,neighborhood,Prospect Heights,Brooklyn,2019-09,3400
Detail,neighborhood,Prospect Lefferts Gardens,Brooklyn,2019-09,2300
Detail,neighborhood,Prospect Park South,Brooklyn,2019-09,2199
Detail,neighborhood,Red Hook,Brooklyn,2019-09,2799
Detail,neighborhood,Seagate,Brooklyn,2019-09,
Detail,neighborhood,Sheepshead Bay,Brooklyn,2019-09,1998
Detail,neighborhood,Sunset Park,Brooklyn,2019-09,2000
Detail,neighborhood,Williamsburg,Brooklyn,2019-09,3500
Detail,neighborhood,Windsor Terrace,Brooklyn,2019-09,2800
Aggregation,borough,All Brooklyn,Brooklyn,2019-10,2675
Detail,neighborhood,Bath Beach,Brooklyn,2019-10,1850
Detail,neighborhood,Bay Ridge,Brooklyn,2019-10,1900
Detail,neighborhood,Bedford-Stuyvesant,Brooklyn,2019-10,2650
Detail,neighborhood,Bensonhurst,Brooklyn,2019-10,1750
Detail,neighborhood,Bergen Beach,Brooklyn,2019-10,2150
Detail,neighborhood,Boerum Hill,Brooklyn,2019-10,3425
Detail,neighborhood,Borough Park,Brooklyn,2019-10,2100
Detail,neighborhood,Brighton Beach,Brooklyn,2019-10,2025
Detail,neighborhood,Brooklyn Heights,Brooklyn,2019-10,3700
Detail,neighborhood,Brownsville,Brooklyn,2019-10,2000
Detail,neighborhood,Bushwick,Brooklyn,2019-10,2799
Detail,neighborhood,Canarsie,Brooklyn,2019-10,2100
Detail,neighborhood,Carroll Gardens,Brooklyn,2019-10,3475
Detail,neighborhood,Clinton Hill,Brooklyn,2019-10,3050
Detail,neighborhood,Cobble Hill,Brooklyn,2019-10,3600
Detail,neighborhood,Columbia St Waterfront District,Brooklyn,2019-10,3000
Detail,neighborhood,Coney Island,Brooklyn,2019-10,2150
Detail,neighborhood,Crown Heights,Brooklyn,2019-10,2585
Detail,neighborhood,Ditmas Park,Brooklyn,2019-10,2200
Detail,neighborhood,Downtown Brooklyn,Brooklyn,2019-10,3500
Detail,neighborhood,DUMBO,Brooklyn,2019-10,4630
Detail,neighborhood,Dyker Heights,Brooklyn,2019-10,2000
Detail,neighborhood,East Flatbush,Brooklyn,2019-10,2166
Detail,neighborhood,East New York,Brooklyn,2019-10,2250
Detail,neighborhood,Flatbush,Brooklyn,2019-10,2310
Detail,neighborhood,Flatlands,Brooklyn,2019-10,2000
Detail,neighborhood,Fort Greene,Brooklyn,2019-10,3100
Detail,neighborhood,Gerritsen Beach,Brooklyn,2019-10,
Detail,neighborhood,Gowanus,Brooklyn,2019-10,3225
Detail,neighborhood,Gravesend,Brooklyn,2019-10,1900
Detail,neighborhood,Greenpoint,Brooklyn,2019-10,3100
Detail,neighborhood,Greenwood,Brooklyn,2019-10,2499
Detail,neighborhood,Kensington,Brooklyn,2019-10,2175
Detail,neighborhood,Manhattan Beach,Brooklyn,2019-10,
Detail,neighborhood,Marine Park,Brooklyn,2019-10,
Detail,neighborhood,Midwood,Brooklyn,2019-10,1975
Detail,neighborhood,Mill Basin,Brooklyn,2019-10,
Detail,neighborhood,Ocean Parkway,Brooklyn,2019-10,
Detail,neighborhood,Old Mill Basin,Brooklyn,2019-10,
Detail,neighborhood,Park Slope,Brooklyn,2019-10,3300
Detail,neighborhood,Prospect Heights,Brooklyn,2019-10,3300
Detail,neighborhood,Prospect Lefferts Gardens,Brooklyn,2019-10,2400
Detail,neighborhood,Prospect Park South,Brooklyn,2019-10,2177
Detail,neighborhood,Red Hook,Brooklyn,2019-10,2749
Detail,neighborhood,Seagate,Brooklyn,2019-10,
Detail,neighborhood,Sheepshead Bay,Brooklyn,2019-10,1845
Detail,neighborhood,Sunset Park,Brooklyn,2019-10,2099
Detail,neighborhood,Williamsburg,Brooklyn,2019-10,3500
Detail,neighborhood,Windsor Terrace,Brooklyn,2019-10,2800
Aggregation,borough,All Brooklyn,Brooklyn,2019-11,2600
Detail,neighborhood,Bath Beach,Brooklyn,2019-11,1795
Detail,neighborhood,Bay Ridge,Brooklyn,2019-11,2000
Detail,neighborhood,Bedford-Stuyvesant,Brooklyn,2019-11,2640
Detail,neighborhood,Bensonhurst,Brooklyn,2019-11,1750
Detail,neighborhood,Bergen Beach,Brooklyn,2019-11,2348
Detail,neighborhood,Boerum Hill,Brooklyn,2019-11,3400
Detail,neighborhood,Borough Park,Brooklyn,2019-11,1968
Detail,neighborhood,Brighton Beach,Brooklyn,2019-11,2025
Detail,neighborhood,Brooklyn Heights,Brooklyn,2019-11,3634
Detail,neighborhood,Brownsville,Brooklyn,2019-11,1973
Detail,neighborhood,Bushwick,Brooklyn,2019-11,2750
Detail,neighborhood,Canarsie,Brooklyn,2019-11,2100
Detail,neighborhood,Carroll Gardens,Brooklyn,2019-11,3175
Detail,neighborhood,Clinton Hill,Brooklyn,2019-11,3000
Detail,neighborhood,Cobble Hill,Brooklyn,2019-11,3450
Detail,neighborhood,Columbia St Waterfront District,Brooklyn,2019-11,3000
Detail,neighborhood,Coney Island,Brooklyn,2019-11,2175
Detail,neighborhood,Crown Heights,Brooklyn,2019-11,2500
Detail,neighborhood,Ditmas Park,Brooklyn,2019-11,2307
Detail,neighborhood,Downtown Brooklyn,Brooklyn,2019-11,3400
Detail,neighborhood,DUMBO,Brooklyn,2019-11,4950
Detail,neighborhood,Dyker Heights,Brooklyn,2019-11,2100
Detail,neighborhood,East Flatbush,Brooklyn,2019-11,2150
Detail,neighborhood,East New York,Brooklyn,2019-11,2200
Detail,neighborhood,Flatbush,Brooklyn,2019-11,2297
Detail,neighborhood,Flatlands,Brooklyn,2019-11,
Detail,neighborhood,Fort Greene,Brooklyn,2019-11,3131
Detail,neighborhood,Gerritsen Beach,Brooklyn,2019-11,
Detail,neighborhood,Gowanus,Brooklyn,2019-11,3200
Detail,neighborhood,Gravesend,Brooklyn,2019-11,1900
Detail,neighborhood,Greenpoint,Brooklyn,2019-11,2995
Detail,neighborhood,Greenwood,Brooklyn,2019-11,2500
Detail,neighborhood,Kensington,Brooklyn,2019-11,2200
Detail,neighborhood,Manhattan Beach,Brooklyn,2019-11,
Detail,neighborhood,Marine Park,Brooklyn,2019-11,
Detail,neighborhood,Midwood,Brooklyn,2019-11,2000
Detail,neighborhood,Mill Basin,Brooklyn,2019-11,
Detail,neighborhood,Ocean Parkway,Brooklyn,2019-11,
Detail,neighborhood,Old Mill Basin,Brooklyn,2019-11,
Detail,neighborhood,Park Slope,Brooklyn,2019-11,3000
Detail,neighborhood,Prospect Heights,Brooklyn,2019-11,3223
Detail,neighborhood,Prospect Lefferts Gardens,Brooklyn,2019-11,2300
Detail,neighborhood,Prospect Park South,Brooklyn,2019-11,1999
Detail,neighborhood,Red Hook,Brooklyn,2019-11,2700
Detail,neighborhood,Seagate,Brooklyn,2019-11,
Detail,neighborhood,Sheepshead Bay,Brooklyn,2019-11,1950
Detail,neighborhood,Sunset Park,Brooklyn,2019-11,2100
Detail,neighborhood,Williamsburg,Brooklyn,2019-11,3600
Detail,neighborhood,Windsor Terrace,Brooklyn,2019-11,2450
Aggregation,borough,All Brooklyn,Brooklyn,2019-12,2599
Detail,neighborhood,Bath Beach,Brooklyn,2019-12,1795
Detail,neighborhood,Bay Ridge,Brooklyn,2019-12,1900
Detail,neighborhood,Bedford-Stuyvesant,Brooklyn,2019-12,2523
Detail,neighborhood,Bensonhurst,Brooklyn,2019-12,1825
Detail,neighborhood,Bergen Beach,Brooklyn,2019-12,2448
Detail,neighborhood,Boerum Hill,Brooklyn,2019-12,3300
Detail,neighborhood,Borough Park,Brooklyn,2019-12,1900
Detail,neighborhood,Brighton Beach,Brooklyn,2019-12,1895
Detail,neighborhood,Brooklyn Heights,Brooklyn,2019-12,3605
Detail,neighborhood,Brownsville,Brooklyn,2019-12,2000
Detail,neighborhood,Bushwick,Brooklyn,2019-12,2695
Detail,neighborhood,Canarsie,Brooklyn,2019-12,2100
Detail,neighborhood,Carroll Gardens,Brooklyn,2019-12,3250
Detail,neighborhood,Clinton Hill,Brooklyn,2019-12,2950
Detail,neighborhood,Cobble Hill,Brooklyn,2019-12,3700
Detail,neighborhood,Columbia St Waterfront District,Brooklyn,2019-12,2500
Detail,neighborhood,Coney Island,Brooklyn,2019-12,2300
Detail,neighborhood,Crown Heights,Brooklyn,2019-12,2500
Detail,neighborhood,Ditmas Park,Brooklyn,2019-12,2307
Detail,neighborhood,Downtown Brooklyn,Brooklyn,2019-12,3371
Detail,neighborhood,DUMBO,Brooklyn,2019-12,5068
Detail,neighborhood,Dyker Heights,Brooklyn,2019-12,2050
Detail,neighborhood,East Flatbush,Brooklyn,2019-12,2200
Detail,neighborhood,East New York,Brooklyn,2019-12,2200
Detail,neighborhood,Flatbush,Brooklyn,2019-12,2325
Detail,neighborhood,Flatlands,Brooklyn,2019-12,1850
Detail,neighborhood,Fort Greene,Brooklyn,2019-12,3195
Detail,neighborhood,Gerritsen Beach,Brooklyn,2019-12,
Detail,neighborhood,Gowanus,Brooklyn,2019-12,3135
Detail,neighborhood,Gravesend,Brooklyn,2019-12,1800
Detail,neighborhood,Greenpoint,Brooklyn,2019-12,2955
Detail,neighborhood,Greenwood,Brooklyn,2019-12,2450
Detail,neighborhood,Kensington,Brooklyn,2019-12,2000
Detail,neighborhood,Manhattan Beach,Brooklyn,2019-12,
Detail,neighborhood,Marine Park,Brooklyn,2019-12,
Detail,neighborhood,Midwood,Brooklyn,2019-12,2100
Detail,neighborhood,Mill Basin,Brooklyn,2019-12,
Detail,neighborhood,Ocean Parkway,Brooklyn,2019-12,
Detail,neighborhood,Old Mill Basin,Brooklyn,2019-12,
Detail,neighborhood,Park Slope,Brooklyn,2019-12,2998
Detail,neighborhood,Prospect Heights,Brooklyn,2019-12,3450
Detail,neighborhood,Prospect Lefferts Gardens,Brooklyn,2019-12,2200
Detail,neighborhood,Prospect Park South,Brooklyn,2019-12,2250
Detail,neighborhood,Red Hook,Brooklyn,2019-12,2700
Detail,neighborhood,Seagate,Brooklyn,2019-12,
Detail,neighborhood,Sheepshead Bay,Brooklyn,2019-12,1950
Detail,neighborhood,Sunset Park,Brooklyn,2019-12,2100
Detail,neighborhood,Williamsburg,Brooklyn,2019-12,3600
Detail,neighborhood,Windsor Terrace,Brooklyn,2019-12,2495
Aggregation,borough,All Brooklyn,Brooklyn,2020-01,2600
Detail,neighborhood,Bath Beach,Brooklyn,2020-01,1795
Detail,neighborhood,Bay Ridge,Brooklyn,2020-01,1895
Detail,neighborhood,Bedford-Stuyvesant,Brooklyn,2020-01,2590
Detail,neighborhood,Bensonhurst,Brooklyn,2020-01,1962
Detail,neighborhood,Bergen Beach,Brooklyn,2020-01,
Detail,neighborhood,Boerum Hill,Brooklyn,2020-01,3300
Detail,neighborhood,Borough Park,Brooklyn,2020-01,1900
Detail,neighborhood,Brighton Beach,Brooklyn,2020-01,1885
Detail,neighborhood,Brooklyn Heights,Brooklyn,2020-01,3749
Detail,neighborhood,Brownsville,Brooklyn,2020-01,2000
Detail,neighborhood,Bushwick,Brooklyn,2020-01,2797
Detail,neighborhood,Canarsie,Brooklyn,2020-01,2200
Detail,neighborhood,Carroll Gardens,Brooklyn,2020-01,3200
Detail,neighborhood,Clinton Hill,Brooklyn,2020-01,2954
Detail,neighborhood,Cobble Hill,Brooklyn,2020-01,3150
Detail,neighborhood,Columbia St Waterfront District,Brooklyn,2020-01,2900
Detail,neighborhood,Coney Island,Brooklyn,2020-01,2390
Detail,neighborhood,Crown Heights,Brooklyn,2020-01,2550
Detail,neighborhood,Ditmas Park,Brooklyn,2020-01,2200
Detail,neighborhood,Downtown Brooklyn,Brooklyn,2020-01,3486
Detail,neighborhood,DUMBO,Brooklyn,2020-01,4995
Detail,neighborhood,Dyker Heights,Brooklyn,2020-01,2100
Detail,neighborhood,East Flatbush,Brooklyn,2020-01,2200
Detail,neighborhood,East New York,Brooklyn,2020-01,2225
Detail,neighborhood,Flatbush,Brooklyn,2020-01,2378
Detail,neighborhood,Flatlands,Brooklyn,2020-01,
Detail,neighborhood,Fort Greene,Brooklyn,2020-01,3250
Detail,neighborhood,Gerritsen Beach,Brooklyn,2020-01,
Detail,neighborhood,Gowanus,Brooklyn,2020-01,2783
Detail,neighborhood,Gravesend,Brooklyn,2020-01,1950
Detail,neighborhood,Greenpoint,Brooklyn,2020-01,3100
Detail,neighborhood,Greenwood,Brooklyn,2020-01,2500
Detail,neighborhood,Kensington,Brooklyn,2020-01,2000
Detail,neighborhood,Manhattan Beach,Brooklyn,2020-01,
Detail,neighborhood,Marine Park,Brooklyn,2020-01,
Detail,neighborhood,Midwood,Brooklyn,2020-01,2100
Detail,neighborhood,Mill Basin,Brooklyn,2020-01,
Detail,neighborhood,Ocean Parkway,Brooklyn,2020-01,
Detail,neighborhood,Old Mill Basin,Brooklyn,2020-01,
Detail,neighborhood,Park Slope,Brooklyn,2020-01,3025
Detail,neighborhood,Prospect Heights,Brooklyn,2020-01,3250
Detail,neighborhood,Prospect Lefferts Gardens,Brooklyn,2020-01,2400
Detail,neighborhood,Prospect Park South,Brooklyn,2020-01,2200
Detail,neighborhood,Red Hook,Brooklyn,2020-01,2700
Detail,neighborhood,Seagate,Brooklyn,2020-01,
Detail,neighborhood,Sheepshead Bay,Brooklyn,2020-01,2185
Detail,neighborhood,Sunset Park,Brooklyn,2020-01,2100
Detail,neighborhood,Williamsburg,Brooklyn,2020-01,3500
Detail,neighborhood,Windsor Terrace,Brooklyn,2020-01,2500
Aggregation,borough,All Brooklyn,Brooklyn,2020-02,2650
Detail,neighborhood,Bath Beach,Brooklyn,2020-02,1900
Detail,neighborhood,Bay Ridge,Brooklyn,2020-02,2000
Detail,neighborhood,Bedford-Stuyvesant,Brooklyn,2020-02,2531
Detail,neighborhood,Bensonhurst,Brooklyn,2020-02,1995
Detail,neighborhood,Bergen Beach,Brooklyn,2020-02,
Detail,neighborhood,Boerum Hill,Brooklyn,2020-02,3400
Detail,neighborhood,Borough Park,Brooklyn,2020-02,1995
Detail,neighborhood,Brighton Beach,Brooklyn,2020-02,1935
Detail,neighborhood,Brooklyn Heights,Brooklyn,2020-02,3554
Detail,neighborhood,Brownsville,Brooklyn,2020-02,1987
Detail,neighborhood,Bushwick,Brooklyn,2020-02,2800
Detail,neighborhood,Canarsie,Brooklyn,2020-02,2200
Detail,neighborhood,Carroll Gardens,Brooklyn,2020-02,3400
Detail,neighborhood,Clinton Hill,Brooklyn,2020-02,3100
Detail,neighborhood,Cobble Hill,Brooklyn,2020-02,3513
Detail,neighborhood,Columbia St Waterfront District,Brooklyn,2020-02,2600
Detail,neighborhood,Coney Island,Brooklyn,2020-02,2475
Detail,neighborhood,Crown Heights,Brooklyn,2020-02,2649
Detail,neighborhood,Ditmas Park,Brooklyn,2020-02,2199
Detail,neighborhood,Downtown Brooklyn,Brooklyn,2020-02,3453
Detail,neighborhood,DUMBO,Brooklyn,2020-02,5207
Detail,neighborhood,Dyker Heights,Brooklyn,2020-02,2200
Detail,neighborhood,East Flatbush,Brooklyn,2020-02,2195
Detail,neighborhood,East New York,Brooklyn,2020-02,2250
Detail,neighborhood,Flatbush,Brooklyn,2020-02,2300
Detail,neighborhood,Flatlands,Brooklyn,2020-02,
Detail,neighborhood,Fort Greene,Brooklyn,2020-02,3100
Detail,neighborhood,Gerritsen Beach,Brooklyn,2020-02,
Detail,neighborhood,Gowanus,Brooklyn,2020-02,3000
Detail,neighborhood,Gravesend,Brooklyn,2020-02,1950
Detail,neighborhood,Greenpoint,Brooklyn,2020-02,3274
Detail,neighborhood,Greenwood,Brooklyn,2020-02,2500
Detail,neighborhood,Kensington,Brooklyn,2020-02,2273
Detail,neighborhood,Manhattan Beach,Brooklyn,2020-02,
Detail,neighborhood,Marine Park,Brooklyn,2020-02,
Detail,neighborhood,Midwood,Brooklyn,2020-02,2050
Detail,neighborhood,Mill Basin,Brooklyn,2020-02,
Detail,neighborhood,Ocean Parkway,Brooklyn,2020-02,
Detail,neighborhood,Old Mill Basin,Brooklyn,2020-02,
Detail,neighborhood,Park Slope,Brooklyn,2020-02,3200
Detail,neighborhood,Prospect Heights,Brooklyn,2020-02,3025
Detail,neighborhood,Prospect Lefferts Gardens,Brooklyn,2020-02,2347
Detail,neighborhood,Prospect Park South,Brooklyn,2020-02,2100
Detail,neighborhood,Red Hook,Brooklyn,2020-02,2650
Detail,neighborhood,Seagate,Brooklyn,2020-02,
Detail,neighborhood,Sheepshead Bay,Brooklyn,2020-02,1900
Detail,neighborhood,Sunset Park,Brooklyn,2020-02,2100
Detail,neighborhood,Williamsburg,Brooklyn,2020-02,3499
Detail,neighborhood,Windsor Terrace,Brooklyn,2020-02,2500
Aggregation,borough,All Brooklyn,Brooklyn,2020-03,2659
Detail,neighborhood,Bath Beach,Brooklyn,2020-03,2025
Detail,neighborhood,Bay Ridge,Brooklyn,2020-03,2100
Detail,neighborhood,Bedford-Stuyvesant,Brooklyn,2020-03,2537
Detail,neighborhood,Bensonhurst,Brooklyn,2020-03,1999
Detail,neighborhood,Bergen Beach,Brooklyn,2020-03,
Detail,neighborhood,Boerum Hill,Brooklyn,2020-03,3325
Detail,neighborhood,Borough Park,Brooklyn,2020-03,2150
Detail,neighborhood,Brighton Beach,Brooklyn,2020-03,2100
Detail,neighborhood,Brooklyn Heights,Brooklyn,2020-03,3500
Detail,neighborhood,Brownsville,Brooklyn,2020-03,2000
Detail,neighborhood,Bushwick,Brooklyn,2020-03,2750
Detail,neighborhood,Canarsie,Brooklyn,2020-03,2325
Detail,neighborhood,Carroll Gardens,Brooklyn,2020-03,3345
Detail,neighborhood,Clinton Hill,Brooklyn,2020-03,2995
Detail,neighborhood,Cobble Hill,Brooklyn,2020-03,3500
Detail,neighborhood,Columbia St Waterfront District,Brooklyn,2020-03,2650
Detail,neighborhood,Coney Island,Brooklyn,2020-03,2365
Detail,neighborhood,Crown Heights,Brooklyn,2020-03,2550
Detail,neighborhood,Ditmas Park,Brooklyn,2020-03,2399
Detail,neighborhood,Downtown Brooklyn,Brooklyn,2020-03,3347
Detail,neighborhood,DUMBO,Brooklyn,2020-03,4928
Detail,neighborhood,Dyker Heights,Brooklyn,2020-03,2125
Detail,neighborhood,East Flatbush,Brooklyn,2020-03,2200
Detail,neighborhood,East New York,Brooklyn,2020-03,2225
Detail,neighborhood,Flatbush,Brooklyn,2020-03,2300
Detail,neighborhood,Flatlands,Brooklyn,2020-03,
Detail,neighborhood,Fort Greene,Brooklyn,2020-03,3373
Detail,neighborhood,Gerritsen Beach,Brooklyn,2020-03,
Detail,neighborhood,Gowanus,Brooklyn,2020-03,3300
Detail,neighborhood,Gravesend,Brooklyn,2020-03,1825
Detail,neighborhood,Greenpoint,Brooklyn,2020-03,3200
Detail,neighborhood,Greenwood,Brooklyn,2020-03,2550
Detail,neighborhood,Kensington,Brooklyn,2020-03,2250
Detail,neighborhood,Manhattan Beach,Brooklyn,2020-03,
Detail,neighborhood,Marine Park,Brooklyn,2020-03,
Detail,neighborhood,Midwood,Brooklyn,2020-03,2100
Detail,neighborhood,Mill Basin,Brooklyn,2020-03,
Detail,neighborhood,Ocean Parkway,Brooklyn,2020-03,
Detail,neighborhood,Old Mill Basin,Brooklyn,2020-03,
Detail,neighborhood,Park Slope,Brooklyn,2020-03,3200
Detail,neighborhood,Prospect Heights,Brooklyn,2020-03,3000
Detail,neighborhood,Prospect Lefferts Gardens,Brooklyn,2020-03,2285
Detail,neighborhood,Prospect Park South,Brooklyn,2020-03,2138
Detail,neighborhood,Red Hook,Brooklyn,2020-03,2725
